longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;ocean_proximity
-120.43;34.95;43.0;2020.0;344.0;692.0;310.0;36.815;181800.0;<1H OCEAN
-120.42;34.94;32.0;2844.0;551.0;1337.0;516.0;27.188;133700.0;<1H OCEAN
-120.43;34.93;4.0;2866.0;648.0;1311.0;578.0;28.649;186500.0;<1H OCEAN
-120.43;34.93;10.0;2980.0;585.0;1593.0;562.0;3.285;218300.0;<1H OCEAN
-120.43;34.98;21.0;2725.0;514.0;1466.0;488.0;36.639;128600.0;<1H OCEAN
-120.43;34.97;28.0;1433.0;270.0;1001.0;278.0;40.125;130100.0;<1H OCEAN
-120.42;34.96;20.0;1678.0;307.0;840.0;316.0;44.342;160700.0;<1H OCEAN
-120.43;34.96;24.0;2739.0;414.0;1171.0;413.0;48.155;162900.0;<1H OCEAN
-120.43;34.96;24.0;1799.0;470.0;1416.0;408.0;20.673;136900.0;<1H OCEAN
-120.42;34.96;31.0;3518.0;608.0;1386.0;572.0;36.212;151400.0;<1H OCEAN
-120.42;34.96;19.0;2298.0;511.0;1246.0;513.0;2.212;132000.0;<1H OCEAN
-120.43;34.96;19.0;2350.0;631.0;1291.0;515.0;10.349;130800.0;<1H OCEAN
-120.42;34.97;18.0;1932.0;350.0;1071.0;346.0;4.125;139800.0;<1H OCEAN
-120.41;34.96;16.0;2299.0;403.0;1245.0;395.0;42.125;148300.0;<1H OCEAN
-120.42;34.96;14.0;2069.0;343.0;1240.0;338.0;45.066;149800.0;<1H OCEAN
-120.38;34.96;9.0;2813.0;492.0;1144.0;490.0;40.431;226800.0;<1H OCEAN
-120.41;34.96;21.0;1774.0;263.0;724.0;237.0;4.65;152500.0;<1H OCEAN
-120.41;34.96;9.0;2712.0;428.0;1116.0;415.0;45.536;190100.0;<1H OCEAN
-120.4;34.95;8.0;1885.0;286.0;835.0;290.0;50.206;261000.0;<1H OCEAN
-120.47;34.98;6.0;5762.0;1115.0;2551.0;919.0;30.723;137300.0;<1H OCEAN
-120.44;34.97;22.0;1619.0;360.0;1509.0;384.0;17.941;110300.0;<1H OCEAN
-120.44;34.97;26.0;1705.0;344.0;1605.0;307.0;37.589;113700.0;<1H OCEAN
-120.45;34.97;25.0;1920.0;380.0;1434.0;388.0;30.368;129300.0;<1H OCEAN
-120.45;34.97;10.0;1897.0;354.0;1353.0;357.0;37.679;131300.0;<1H OCEAN
-120.44;34.96;29.0;2374.0;562.0;1617.0;463.0;26.531;108300.0;<1H OCEAN
-120.44;34.96;30.0;1685.0;315.0;1290.0;368.0;34.722;112500.0;<1H OCEAN
-120.45;34.96;21.0;2121.0;445.0;2211.0;463.0;40.603;117600.0;<1H OCEAN
-120.45;34.96;11.0;1299.0;280.0;1158.0;223.0;25.556;129200.0;<1H OCEAN
-120.44;34.96;39.0;1228.0;379.0;851.0;341.0;1.899;113300.0;<1H OCEAN
-120.44;34.96;34.0;1248.0;284.0;986.0;272.0;29.167;104200.0;<1H OCEAN
-120.45;34.96;26.0;1949.0;396.0;1575.0;377.0;2.875;121400.0;<1H OCEAN
-120.45;34.95;32.0;1574.0;447.0;1772.0;463.0;18.625;90200.0;<1H OCEAN
-120.44;34.94;24.0;2481.0;476.0;1101.0;474.0;31.576;147200.0;<1H OCEAN
-120.47;34.94;17.0;1368.0;308.0;642.0;303.0;18.633;109400.0;<1H OCEAN
-120.44;34.93;15.0;868.0;244.0;1133.0;253.0;20.995;87500.0;<1H OCEAN
-120.44;34.93;16.0;2098.0;558.0;1252.0;492.0;21.509;67500.0;<1H OCEAN
-120.44;34.95;38.0;3004.0;794.0;2601.0;747.0;22.743;106400.0;<1H OCEAN
-120.45;34.95;10.0;2207.0;644.0;2232.0;543.0;2.375;98500.0;<1H OCEAN
-120.44;34.94;29.0;1877.0;516.0;1634.0;492.0;16.875;122700.0;<1H OCEAN
-120.45;34.95;7.0;1479.0;532.0;1057.0;459.0;22.538;162500.0;<1H OCEAN
-120.45;34.94;26.0;1058.0;232.0;891.0;243.0;36.422;120600.0;<1H OCEAN
-120.45;34.94;24.0;1702.0;447.0;1240.0;417.0;24.091;115500.0;<1H OCEAN
-120.54;34.97;23.0;1353.0;345.0;1322.0;336.0;18.185;97800.0;<1H OCEAN
-120.57;34.96;27.0;1401.0;294.0;1306.0;286.0;25.809;83200.0;NEAR OCEAN
-120.57;34.96;38.0;1145.0;297.0;1107.0;296.0;21.776;89100.0;NEAR OCEAN
-120.64;34.97;5.0;2090.0;469.0;1911.0;482.0;24.318;86100.0;NEAR OCEAN
-120.6;34.91;44.0;711.0;140.0;384.0;116.0;21.094;73800.0;NEAR OCEAN
-120.59;34.7;29.0;17738.0;3114.0;12427.0;2826.0;27.377;28300.0;NEAR OCEAN
-120.48;34.7;26.0;3069.0;518.0;1524.0;539.0;43.162;136400.0;NEAR OCEAN
-120.46;34.64;11.0;562.0;164.0;504.0;147.0;20.161;118800.0;NEAR OCEAN
-120.46;34.65;22.0;1298.0;358.0;1272.0;363.0;16.488;117500.0;NEAR OCEAN
-120.46;34.64;26.0;2364.0;604.0;1520.0;529.0;19.444;129400.0;NEAR OCEAN
-120.47;34.64;8.0;2482.0;586.0;1427.0;540.0;3.071;120400.0;NEAR OCEAN
-120.47;34.65;31.0;1438.0;320.0;816.0;270.0;24.583;128100.0;NEAR OCEAN
-120.46;34.64;16.0;686.0;217.0;614.0;200.0;0.8106;83300.0;NEAR OCEAN
-120.44;34.64;8.0;787.0;126.0;446.0;133.0;46.023;163400.0;NEAR OCEAN
-120.45;34.64;30.0;2330.0;422.0;1255.0;449.0;38.512;134600.0;NEAR OCEAN
-120.45;34.64;27.0;2696.0;622.0;1322.0;543.0;30.352;135400.0;NEAR OCEAN
-120.45;34.64;40.0;1051.0;235.0;574.0;201.0;20.865;111500.0;NEAR OCEAN
-120.46;34.65;10.0;2143.0;593.0;1167.0;548.0;20.819;103300.0;NEAR OCEAN
-120.46;34.65;14.0;885.0;223.0;533.0;224.0;25.966;109300.0;NEAR OCEAN
-120.47;34.65;32.0;2193.0;430.0;1074.0;377.0;23.333;130200.0;NEAR OCEAN
-120.47;34.65;16.0;2549.0;428.0;1486.0;432.0;42.875;150700.0;NEAR OCEAN
-120.45;34.65;27.0;2253.0;382.0;1197.0;384.0;33.203;134700.0;NEAR OCEAN
-120.44;34.65;30.0;2265.0;512.0;1402.0;471.0;1.975;134000.0;NEAR OCEAN
-120.45;34.65;27.0;2215.0;578.0;1544.0;527.0;19.257;135300.0;NEAR OCEAN
-120.45;34.65;21.0;1182.0;243.0;733.0;251.0;31.442;131600.0;NEAR OCEAN
-120.45;34.65;25.0;980.0;276.0;896.0;245.0;2.0;87500.0;NEAR OCEAN
-120.46;34.63;48.0;1408.0;301.0;682.0;279.0;29.271;146600.0;NEAR OCEAN
-120.46;34.64;37.0;1697.0;334.0;740.0;272.0;23.804;148000.0;NEAR OCEAN
-120.47;34.64;16.0;1912.0;406.0;1009.0;417.0;34.063;138000.0;NEAR OCEAN
-120.45;34.64;17.0;1226.0;277.0;484.0;224.0;32.167;112500.0;NEAR OCEAN
-120.45;34.64;34.0;2571.0;499.0;1105.0;451.0;37.778;150000.0;NEAR OCEAN
-120.45;34.63;32.0;1840.0;309.0;828.0;333.0;45.486;172400.0;NEAR OCEAN
-120.44;34.66;22.0;3231.0;549.0;1739.0;581.0;45.417;142400.0;NEAR OCEAN
-120.45;34.66;7.0;3329.0;504.0;1462.0;452.0;47.875;198300.0;NEAR OCEAN
-120.46;34.66;5.0;2904.0;702.0;1302.0;618.0;30.081;135200.0;NEAR OCEAN
-120.47;34.66;4.0;3376.0;525.0;1684.0;535.0;49.237;166600.0;NEAR OCEAN
-120.39;34.52;40.0;2162.0;395.0;1010.0;332.0;25.667;239300.0;NEAR OCEAN
-120.48;34.66;4.0;1897.0;331.0;915.0;336.0;41.563;172600.0;NEAR OCEAN
-120.48;34.65;26.0;1933.0;316.0;1001.0;319.0;44.628;134400.0;NEAR OCEAN
-120.45;34.63;25.0;2445.0;368.0;983.0;363.0;49.286;180100.0;NEAR OCEAN
-120.47;34.63;23.0;2441.0;463.0;1392.0;434.0;37.917;142200.0;NEAR OCEAN
-120.46;34.74;15.0;2185.0;386.0;827.0;336.0;53.765;223100.0;NEAR OCEAN
-120.45;34.71;21.0;1868.0;268.0;522.0;255.0;64.678;249300.0;NEAR OCEAN
-120.46;34.71;17.0;2830.0;430.0;1035.0;416.0;49.292;207200.0;NEAR OCEAN
-120.47;34.7;24.0;2387.0;385.0;1051.0;382.0;44.595;152700.0;NEAR OCEAN
-120.47;34.71;21.0;2535.0;383.0;1012.0;368.0;56.177;183800.0;NEAR OCEAN
-120.37;34.69;18.0;1868.0;315.0;747.0;265.0;47.946;290600.0;NEAR OCEAN
-120.43;34.7;26.0;2353.0;389.0;1420.0;389.0;3.87;125800.0;NEAR OCEAN
-120.43;34.69;33.0;2054.0;373.0;1067.0;358.0;36.023;128300.0;NEAR OCEAN
-120.44;34.68;6.0;2187.0;277.0;697.0;273.0;62.685;307400.0;NEAR OCEAN
-119.86;34.42;23.0;1450.0;642.0;1258.0;607.0;1.179;225000.0;NEAR OCEAN
-119.88;34.4;25.0;2741.0;623.0;2272.0;624.0;22.647;216700.0;NEAR OCEAN
-119.85;34.4;14.0;2307.0;650.0;5723.0;615.0;21.652;37500.0;NEAR OCEAN
-119.88;34.43;14.0;2472.0;685.0;1292.0;621.0;33.026;229500.0;NEAR OCEAN
-119.88;34.43;16.0;1734.0;365.0;962.0;391.0;44.777;282500.0;NEAR OCEAN
-119.88;34.43;16.0;2206.0;541.0;1227.0;554.0;3.75;223100.0;NEAR OCEAN
-119.88;34.42;22.0;2367.0;492.0;1333.0;488.0;36.304;312200.0;NEAR OCEAN
-119.91;34.4;24.0;2001.0;365.0;1170.0;330.0;60.992;268800.0;NEAR OCEAN
-119.83;34.45;24.0;2168.0;373.0;934.0;366.0;54.197;280900.0;NEAR OCEAN
-119.84;34.44;28.0;977.0;162.0;537.0;159.0;42.404;274300.0;NEAR OCEAN
-119.84;34.45;26.0;4424.0;616.0;1839.0;601.0;63.654;331200.0;NEAR OCEAN
-119.85;34.44;28.0;1765.0;301.0;1173.0;297.0;60.256;276800.0;NEAR OCEAN
-119.81;34.47;26.0;4382.0;618.0;1728.0;587.0;74.734;432200.0;NEAR OCEAN
-119.81;34.46;22.0;3488.0;452.0;1479.0;458.0;71.687;384400.0;NEAR OCEAN
-119.85;34.48;23.0;1915.0;277.0;724.0;267.0;62.987;348200.0;NEAR OCEAN
-119.88;34.44;27.0;4724.0;793.0;2394.0;738.0;55.954;261400.0;NEAR OCEAN
-119.89;34.44;25.0;2786.0;470.0;1669.0;462.0;55.184;268300.0;NEAR OCEAN
-119.89;34.44;25.0;3160.0;507.0;1514.0;523.0;50.767;271200.0;NEAR OCEAN
-119.92;34.44;17.0;2143.0;324.0;1073.0;330.0;60.321;402600.0;NEAR OCEAN
-120.05;34.47;21.0;1241.0;248.0;746.0;211.0;38.056;425000.0;NEAR OCEAN
-119.86;34.38;28.0;1062.0;309.0;1058.0;305.0;15.071;316700.0;NEAR OCEAN
-119.86;34.41;24.0;1576.0;580.0;1630.0;531.0;1.24;325000.0;NEAR OCEAN
-119.86;34.38;26.0;1626.0;375.0;1580.0;359.0;21.471;187500.0;NEAR OCEAN
-119.81;34.45;24.0;3678.0;567.0;1554.0;570.0;65.173;334000.0;NEAR OCEAN
-119.81;34.44;23.0;3172.0;588.0;1467.0;559.0;46.806;288900.0;NEAR OCEAN
-119.82;34.45;24.0;3592.0;533.0;1683.0;528.0;67.247;333800.0;NEAR OCEAN
-119.83;34.44;26.0;1739.0;402.0;599.0;368.0;30.875;198400.0;NEAR OCEAN
-119.82;34.44;22.0;2239.0;475.0;1016.0;434.0;4.875;295400.0;NEAR OCEAN
-119.81;34.44;14.0;961.0;305.0;662.0;286.0;32.115;206300.0;NEAR OCEAN
-119.82;34.43;15.0;1482.0;345.0;669.0;379.0;30.773;112500.0;NEAR OCEAN
-119.82;34.44;16.0;1414.0;463.0;793.0;439.0;36.034;150000.0;NEAR OCEAN
-119.82;34.44;28.0;1992.0;531.0;1622.0;509.0;27.689;228200.0;NEAR OCEAN
-119.83;34.44;35.0;796.0;281.0;567.0;257.0;21.389;260000.0;NEAR OCEAN
-119.83;34.43;31.0;798.0;346.0;699.0;301.0;21.417;205000.0;NEAR OCEAN
-119.77;34.43;22.0;2552.0;443.0;1066.0;424.0;51.271;342500.0;NEAR OCEAN
-119.77;34.43;28.0;3318.0;441.0;1604.0;404.0;97.821;500001.0;NEAR OCEAN
-119.79;34.4;20.0;3104.0;415.0;1061.0;380.0;96.885;500001.0;NEAR OCEAN
-119.8;34.44;27.0;2674.0;419.0;1176.0;416.0;50.294;280200.0;NEAR OCEAN
-119.8;34.43;27.0;3143.0;537.0;1760.0;570.0;46.957;271500.0;NEAR OCEAN
-119.8;34.43;22.0;2845.0;500.0;1456.0;454.0;56.604;276400.0;NEAR OCEAN
-119.79;34.44;25.0;1479.0;314.0;977.0;309.0;41.797;271800.0;NEAR OCEAN
-119.78;34.44;28.0;2864.0;495.0;1364.0;482.0;4.835;353400.0;NEAR OCEAN
-119.79;34.43;26.0;3611.0;563.0;2089.0;540.0;51.615;276200.0;NEAR OCEAN
-121.9;37.36;38.0;1141.0;333.0;1028.0;291.0;27.333;182500.0;<1H OCEAN
-121.89;37.36;37.0;1525.0;363.0;1075.0;374.0;28.971;186100.0;<1H OCEAN
-121.88;37.36;30.0;2453.0;573.0;1845.0;530.0;37.396;210700.0;<1H OCEAN
-121.89;37.35;44.0;1668.0;380.0;1143.0;365.0;32.083;181900.0;<1H OCEAN
-121.9;37.36;47.0;1007.0;245.0;581.0;240.0;29.545;237500.0;<1H OCEAN
-121.9;37.35;52.0;1034.0;239.0;531.0;223.0;27.411;227100.0;<1H OCEAN
-121.9;37.35;42.0;2082.0;626.0;1396.0;610.0;3.25;185300.0;<1H OCEAN
-121.9;37.34;50.0;1345.0;287.0;791.0;254.0;35.966;245800.0;<1H OCEAN
-121.9;37.34;52.0;241.0;69.0;385.0;64.0;2.619;212500.0;<1H OCEAN
-121.92;37.34;35.0;357.0;120.0;377.0;99.0;30.139;204200.0;<1H OCEAN
-121.92;37.34;42.0;2101.0;524.0;1212.0;526.0;36.389;239200.0;<1H OCEAN
-121.92;37.34;52.0;2584.0;491.0;1087.0;433.0;4.4;391300.0;<1H OCEAN
-121.92;37.33;52.0;2009.0;338.0;841.0;338.0;55.259;295800.0;<1H OCEAN
-121.92;37.33;52.0;2962.0;557.0;1215.0;506.0;47.768;301100.0;<1H OCEAN
-121.93;37.33;44.0;1449.0;291.0;676.0;282.0;3.575;292200.0;<1H OCEAN
-121.93;37.33;44.0;2142.0;358.0;846.0;375.0;54.273;421000.0;<1H OCEAN
-121.94;37.33;34.0;1809.0;317.0;863.0;302.0;4.3;330500.0;<1H OCEAN
-121.91;37.34;35.0;2189.0;607.0;1193.0;562.0;28.042;240900.0;<1H OCEAN
-121.91;37.33;28.0;454.0;147.0;366.0;140.0;29.853;187500.0;<1H OCEAN
-121.91;37.33;52.0;2562.0;410.0;973.0;398.0;48.854;330600.0;<1H OCEAN
-121.92;37.33;52.0;2125.0;382.0;930.0;387.0;52.831;299500.0;<1H OCEAN
-121.9;37.33;34.0;197.0;44.0;152.0;47.0;4.05;200000.0;<1H OCEAN
-121.91;37.33;52.0;2212.0;563.0;1195.0;532.0;2.894;209500.0;<1H OCEAN
-121.89;37.33;49.0;658.0;318.0;467.0;316.0;0.7068;200000.0;<1H OCEAN
-121.9;37.33;11.0;1283.0;390.0;718.0;345.0;4.226;166700.0;<1H OCEAN
-121.9;37.33;52.0;1009.0;231.0;929.0;210.0;2.5;162500.0;<1H OCEAN
-121.88;37.34;40.0;1547.0;625.0;1493.0;543.0;12.887;212500.0;<1H OCEAN
-121.89;37.33;6.0;1495.0;552.0;1087.0;557.0;28.798;225000.0;<1H OCEAN
-121.88;37.33;36.0;1904.0;689.0;3561.0;632.0;20.972;187500.0;<1H OCEAN
-121.89;37.35;48.0;1562.0;439.0;1469.0;424.0;25.673;177500.0;<1H OCEAN
-121.89;37.34;46.0;1197.0;416.0;898.0;370.0;21.714;190600.0;<1H OCEAN
-121.89;37.34;20.0;1106.0;494.0;851.0;448.0;0.8894;350000.0;<1H OCEAN
-121.89;37.34;43.0;1423.0;467.0;1013.0;428.0;16.708;204200.0;<1H OCEAN
-121.88;37.34;52.0;1390.0;365.0;921.0;352.0;21.442;188900.0;<1H OCEAN
-121.88;37.36;42.0;2087.0;402.0;1342.0;423.0;42.149;199000.0;<1H OCEAN
-121.88;37.35;49.0;1728.0;350.0;1146.0;391.0;35.781;193000.0;<1H OCEAN
-121.89;37.35;47.0;2879.0;631.0;2229.0;606.0;32.599;183100.0;<1H OCEAN
-121.89;37.35;43.0;1185.0;296.0;933.0;244.0;2.925;170800.0;<1H OCEAN
-121.89;37.35;44.0;2019.0;615.0;1243.0;518.0;20.549;193800.0;<1H OCEAN
-121.88;37.35;43.0;1086.0;219.0;715.0;226.0;42.381;193500.0;<1H OCEAN
-121.87;37.35;37.0;1566.0;375.0;1223.0;346.0;32.793;174500.0;<1H OCEAN
-121.88;37.34;44.0;1267.0;353.0;1018.0;327.0;24.196;194400.0;<1H OCEAN
-121.88;37.35;52.0;1704.0;418.0;1336.0;411.0;28.167;183500.0;<1H OCEAN
-121.87;37.34;52.0;1170.0;215.0;604.0;207.0;26.667;325900.0;<1H OCEAN
-121.87;37.34;52.0;1087.0;166.0;650.0;194.0;66.345;309000.0;<1H OCEAN
-121.87;37.34;39.0;2479.0;541.0;1990.0;506.0;24.306;289100.0;<1H OCEAN
-121.88;37.34;52.0;867.0;232.0;1264.0;227.0;26.312;302900.0;<1H OCEAN
-121.87;37.35;27.0;3500.0;1036.0;3019.0;955.0;29.222;153700.0;<1H OCEAN
-121.86;37.35;46.0;1448.0;330.0;1094.0;331.0;24.968;174100.0;<1H OCEAN
-121.87;37.35;52.0;1557.0;424.0;1580.0;434.0;23.277;183700.0;<1H OCEAN
-121.86;37.34;29.0;5274.0;1625.0;6234.0;1639.0;25.947;177300.0;<1H OCEAN
-121.86;37.34;40.0;2277.0;508.0;1718.0;434.0;30.089;185200.0;<1H OCEAN
-121.88;37.33;41.0;395.0;164.0;549.0;184.0;2.375;175000.0;<1H OCEAN
-121.88;37.33;35.0;3300.0;1154.0;3120.0;1075.0;1.473;213600.0;<1H OCEAN
-121.87;37.33;37.0;3137.0;685.0;2048.0;651.0;30.156;270300.0;<1H OCEAN
-121.88;37.33;45.0;1192.0;371.0;1084.0;345.0;28.594;205900.0;<1H OCEAN
-121.89;37.33;42.0;1279.0;358.0;1254.0;340.0;22.583;192500.0;<1H OCEAN
-121.89;37.32;34.0;1014.0;246.0;952.0;215.0;28.864;172500.0;<1H OCEAN
-121.88;37.32;30.0;1242.0;338.0;1438.0;325.0;26.607;169300.0;<1H OCEAN
-121.88;37.32;40.0;1331.0;374.0;1276.0;389.0;27.546;172500.0;<1H OCEAN
-121.89;37.32;43.0;1105.0;241.0;982.0;206.0;21.149;184900.0;<1H OCEAN
-121.89;37.32;41.0;977.0;265.0;865.0;253.0;32.317;184800.0;<1H OCEAN
-121.89;37.31;52.0;1994.0;404.0;1014.0;389.0;43.882;223600.0;<1H OCEAN
-121.9;37.31;52.0;2125.0;431.0;1014.0;443.0;58.186;281100.0;<1H OCEAN
-121.9;37.32;48.0;1274.0;313.0;971.0;291.0;37.738;220600.0;<1H OCEAN
-121.91;37.32;42.0;1067.0;256.0;608.0;280.0;30.096;180800.0;<1H OCEAN
-121.91;37.31;16.0;2962.0;898.0;1555.0;795.0;25.804;216300.0;<1H OCEAN
-121.93;37.32;52.0;1460.0;492.0;1165.0;455.0;25.833;167500.0;<1H OCEAN
-121.94;37.33;37.0;818.0;269.0;576.0;261.0;21.902;250000.0;<1H OCEAN
-121.94;37.32;46.0;2451.0;472.0;1163.0;448.0;48.519;225800.0;<1H OCEAN
-121.93;37.32;51.0;2711.0;728.0;1607.0;724.0;3.0;184700.0;<1H OCEAN
-121.92;37.32;39.0;836.0;254.0;704.0;272.0;35.256;192600.0;<1H OCEAN
-121.92;37.32;31.0;1902.0;554.0;1485.0;494.0;24.207;165600.0;<1H OCEAN
-121.92;37.32;28.0;2089.0;641.0;1666.0;587.0;23.633;198400.0;<1H OCEAN
-121.93;37.32;50.0;1135.0;215.0;500.0;207.0;42.614;211300.0;<1H OCEAN
-121.94;37.31;5.0;2364.0;578.0;1102.0;502.0;52.642;246400.0;<1H OCEAN
-121.94;37.31;30.0;1680.0;312.0;858.0;310.0;40.474;280500.0;<1H OCEAN
-121.94;37.3;26.0;4348.0;814.0;2347.0;810.0;47.275;293000.0;<1H OCEAN
-121.93;37.3;16.0;1111.0;226.0;317.0;199.0;27.153;233300.0;<1H OCEAN
-121.93;37.31;26.0;2182.0;704.0;1638.0;704.0;28.981;229800.0;<1H OCEAN
-121.92;37.31;34.0;876.0;150.0;424.0;163.0;52.769;241100.0;<1H OCEAN
-121.92;37.31;26.0;3242.0;780.0;2100.0;741.0;31.107;247900.0;<1H OCEAN
-121.93;37.3;16.0;2111.0;485.0;1285.0;499.0;50.477;292500.0;<1H OCEAN
-121.93;37.31;29.0;1377.0;430.0;969.0;399.0;26.573;252800.0;<1H OCEAN
-121.92;37.31;13.0;6035.0;1551.0;2946.0;1481.0;40.524;213900.0;<1H OCEAN
-121.93;37.3;14.0;6277.0;1742.0;3025.0;1630.0;40.653;234200.0;<1H OCEAN
-121.92;37.3;36.0;2088.0;358.0;772.0;347.0;42.762;310100.0;<1H OCEAN
-121.92;37.3;35.0;1335.0;296.0;635.0;296.0;36.053;345800.0;<1H OCEAN
-121.91;37.31;28.0;3104.0;811.0;1488.0;754.0;36.429;332600.0;<1H OCEAN
-121.91;37.31;46.0;3052.0;587.0;1373.0;590.0;47.287;340000.0;<1H OCEAN
-121.9;37.3;39.0;3627.0;666.0;1531.0;635.0;4.537;345900.0;<1H OCEAN
-121.91;37.3;43.0;828.0;151.0;446.0;145.0;44.375;327600.0;<1H OCEAN
-121.91;37.3;31.0;2095.0;427.0;829.0;405.0;36.563;344700.0;<1H OCEAN
-121.91;37.3;31.0;616.0;131.0;185.0;107.0;3.625;265000.0;<1H OCEAN
-121.89;37.31;40.0;1844.0;340.0;719.0;305.0;33.682;235200.0;<1H OCEAN
-121.88;37.31;28.0;3085.0;552.0;1277.0;512.0;45.795;262800.0;<1H OCEAN
-121.89;37.3;47.0;1604.0;284.0;639.0;278.0;58.415;283300.0;<1H OCEAN
-121.89;37.3;52.0;2071.0;362.0;825.0;364.0;42.414;284800.0;<1H OCEAN
-121.89;37.31;47.0;2986.0;627.0;1399.0;613.0;37.455;247400.0;<1H OCEAN
-121.9;37.3;52.0;1456.0;269.0;582.0;277.0;5.036;296600.0;<1H OCEAN
-121.9;37.3;52.0;1575.0;284.0;629.0;284.0;56.437;312000.0;<1H OCEAN
-121.88;37.3;42.0;1867.0;398.0;927.0;389.0;4.325;247000.0;<1H OCEAN
-121.88;37.29;44.0;2026.0;396.0;908.0;383.0;41.406;274100.0;<1H OCEAN
-121.89;37.3;47.0;2355.0;426.0;961.0;428.0;53.955;282300.0;<1H OCEAN
-121.89;37.3;46.0;2639.0;448.0;938.0;424.0;50.662;331600.0;<1H OCEAN
-121.89;37.29;38.0;1568.0;351.0;710.0;339.0;27.042;286600.0;<1H OCEAN
-121.9;37.29;26.0;1797.0;244.0;626.0;244.0;78.575;424600.0;<1H OCEAN
-121.9;37.29;36.0;1389.0;225.0;623.0;223.0;66.331;283300.0;<1H OCEAN
-121.92;37.29;34.0;943.0;135.0;378.0;139.0;51.765;344600.0;<1H OCEAN
-121.91;37.29;36.0;945.0;149.0;371.0;158.0;56.266;320500.0;<1H OCEAN
-121.92;37.29;35.0;2189.0;307.0;800.0;320.0;76.659;426900.0;<1H OCEAN
-121.91;37.29;18.0;3597.0;664.0;1321.0;593.0;53.077;351400.0;<1H OCEAN
-121.93;37.29;36.0;2241.0;437.0;989.0;442.0;39.625;288200.0;<1H OCEAN
-121.92;37.29;32.0;1260.0;199.0;560.0;207.0;65.858;346700.0;<1H OCEAN
-121.93;37.28;34.0;2422.0;370.0;1010.0;395.0;56.494;376200.0;<1H OCEAN
-121.93;37.28;10.0;3163.0;832.0;1537.0;797.0;41.674;214000.0;<1H OCEAN
-121.94;37.28;18.0;4356.0;1334.0;1968.0;1245.0;36.294;240000.0;<1H OCEAN
-121.94;37.28;27.0;2859.0;464.0;1144.0;430.0;50.822;327500.0;<1H OCEAN
-121.93;37.27;30.0;2862.0;544.0;1387.0;542.0;51.104;278100.0;<1H OCEAN
-121.94;37.27;23.0;1932.0;552.0;997.0;482.0;3.662;211900.0;<1H OCEAN
-121.94;37.27;39.0;1030.0;191.0;537.0;175.0;39.265;236900.0;<1H OCEAN
-121.94;37.26;43.0;2104.0;388.0;1137.0;403.0;49.236;238000.0;<1H OCEAN
-121.94;37.26;21.0;3843.0;716.0;1850.0;705.0;46.758;264200.0;<1H OCEAN
-121.95;37.26;10.0;3611.0;803.0;1599.0;716.0;5.2;248700.0;<1H OCEAN
-121.95;37.26;34.0;1482.0;255.0;584.0;246.0;55.121;264700.0;<1H OCEAN
-121.94;37.25;16.0;3942.0;749.0;1894.0;737.0;52.894;332800.0;<1H OCEAN
-121.93;37.26;39.0;1103.0;175.0;446.0;163.0;28.125;291300.0;<1H OCEAN
-121.92;37.26;33.0;1306.0;259.0;762.0;237.0;45.208;230700.0;<1H OCEAN
-121.92;37.25;36.0;3874.0;656.0;1826.0;639.0;49.662;258500.0;<1H OCEAN
-121.91;37.25;31.0;1944.0;343.0;975.0;334.0;49.205;240500.0;<1H OCEAN
-121.92;37.28;27.0;3028.0;486.0;1284.0;498.0;45.833;308800.0;<1H OCEAN
-121.92;37.27;33.0;3280.0;569.0;1583.0;559.0;45.625;253500.0;<1H OCEAN
-121.93;37.27;35.0;1855.0;345.0;985.0;329.0;60.196;255100.0;<1H OCEAN
-121.93;37.27;28.0;3428.0;753.0;1753.0;729.0;41.033;281000.0;<1H OCEAN
-121.92;37.28;26.0;6201.0;783.0;2381.0;819.0;79.819;397000.0;<1H OCEAN
-121.92;37.27;29.0;5536.0;862.0;2651.0;881.0;56.358;282100.0;<1H OCEAN
-121.91;37.27;30.0;4412.0;862.0;2168.0;772.0;50.062;232000.0;<1H OCEAN
-121.91;37.28;29.0;5650.0;817.0;2098.0;813.0;64.285;337300.0;<1H OCEAN
-121.9;37.28;26.0;3756.0;;1408.0;535.0;56.427;320000.0;<1H OCEAN
-121.9;37.27;33.0;3410.0;583.0;1739.0;588.0;50.714;255600.0;<1H OCEAN
-121.9;37.25;28.0;2714.0;502.0;1389.0;490.0;57.385;240400.0;<1H OCEAN
-121.9;37.25;20.0;5483.0;1079.0;2892.0;1057.0;46.845;250000.0;<1H OCEAN
-121.9;37.27;28.0;4538.0;685.0;1996.0;667.0;54.609;263600.0;<1H OCEAN
-121.9;37.26;20.0;4447.0;661.0;2062.0;660.0;68.088;283300.0;<1H OCEAN
-121.91;37.26;25.0;4258.0;719.0;2290.0;743.0;51.461;267200.0;<1H OCEAN
-121.91;37.26;32.0;3776.0;620.0;1790.0;612.0;54.675;261100.0;<1H OCEAN
-121.91;37.26;32.0;3983.0;876.0;1989.0;794.0;35.625;255200.0;<1H OCEAN
-121.89;37.25;23.0;2705.0;449.0;1180.0;442.0;60.791;316500.0;<1H OCEAN
-121.89;37.26;26.0;1864.0;331.0;956.0;325.0;5.5;231700.0;<1H OCEAN
-121.88;37.26;25.0;3025.0;689.0;1755.0;661.0;38.893;218600.0;<1H OCEAN
